id,guid,userId,title,videourl,imgurl,cate,playcount,attcount,commentcount,status,videoStatus,insertTime,dealTime,iP,tag,isAsyn,totalTimes,isDel,isShow,intro,width,height,minImgurl,source
4794,8a3a8da2-57d6-11e7-9258-6c92bf115f2d,1586725,数野健太/栗原文音VS萨万/塞蒂亚娜 2017澳洲公开赛 混双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/6538660f9031868222987044971/f0.f30.mp4?t=5ba0ce11&us=11550&sign=c68daa2fdc0aca765bae08dfeb6f476f,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/6538660f9031868222987044971/snapshot/f0.100_1.jpg,体育视频 羽毛球,1415,0,0,1,1,1498196461,1498196461,118.122.120.171,2017澳洲公开赛,0,2430,0,1,,0,0,/uploads/new_upload/video/4794/f0_min.100_1_min.jpg,0
4793,891a386a-57d6-11e7-9258-6c92bf115f2d,1586725,金慧麟/柳海媛VS迈肯/蒂格森 2017澳洲公开赛 女双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/6538cf819031868222987045101/f0.f30.mp4?t=5ba0ce11&us=00566&sign=02c475c2eb31f85029eb322b1d8f170e,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/6538cf819031868222987045101/snapshot/f0.100_1.jpg,体育视频 羽毛球,472,0,0,1,1,1498196459,1498196459,118.122.120.171,2017澳洲公开赛,0,2267,0,1,,0,0,/uploads/new_upload/video/4793/f0_min.100_1_min.jpg,0
4792,cf2e5ee7-57d5-11e7-9258-6c92bf115f2d,1586725,金德英/金荷娜VS叶赫泽尔·发兹·迈纳/麦纳基 2017澳洲公开赛 混双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/653862139031868222987044894/f0.f30.mp4?t=5ba0ce11&us=85577&sign=167ea86435339406004b637696b52ca2,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/653862139031868222987044894/snapshot/f0.100_1.jpg,体育视频 羽毛球,633,1,0,1,1,1498196147,1498196147,118.122.120.171,2017澳洲公开赛,0,1482,0,1,,0,0,/uploads/new_upload/video/4792/f0_min.100_1_min.jpg,0
4791,ce7799ba-57d5-11e7-9258-6c92bf115f2d,1586725,王懿律/黄东萍VS尼尔森/佩蒂森 2017澳洲公开赛 混双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/652412c19031868222987030710/f0.f30.mp4?t=5ba0ce11&us=66688&sign=60c5a72cbcdaad5f3c8afbe2a2f25964,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/652412c19031868222987030710/snapshot/f0.100_1.jpg,体育视频 羽毛球,780,0,0,1,1,1498196146,1498196146,118.122.120.171,2017澳洲公开赛,0,2548,0,1,,0,0,/uploads/new_upload/video/4791/f0_min.100_1_min.jpg,0
4790,3414a1ce-57d0-11e7-9258-6c92bf115f2d,1586725,郑思维/陈清晨VS卢敬尧/姜凯心 2017澳洲公开赛 视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad764f29031868222986838145/f0.f30.mp4?t=5ba0ce11&us=77333&sign=5e9e4231ea429ae726888965889689d6,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad764f29031868222986838145/snapshot/f0.100_1.jpg,体育视频 羽毛球,1899,1,0,1,1,1498193739,1498193739,118.122.120.171,2017澳大利亚公开赛,0,1536,0,1,,0,0,/uploads/new_upload/video/4790/f0_min.100_1_min.jpg,0
4789,c6b739b8-57ce-11e7-9258-6c92bf115f2d,1586725,辛德胡VS佐藤冴香 2017澳洲公开赛 女单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad775719031868222986838504/f0.f30.mp4?t=5ba0ce11&us=11556&sign=5dc7897607dc3b92f55d366153fc921a,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad775719031868222986838504/snapshot/f0.100_1.jpg,体育视频 羽毛球,612,0,0,1,1,1498193126,1498193126,118.122.120.171,2017澳洲公开赛,0,2924,0,1,,0,0,/uploads/new_upload/video/4789/f0_min.100_1_min.jpg,0
4788,c5e15bdd-57ce-11e7-9258-6c92bf115f2d,1586725,奥原希望VS马琳 2017澳洲公开赛 女单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad7765c9031868222986838578/f0.f30.mp4?t=5ba0ce11&us=14433&sign=6d3429fa428623a829e9fe2c6c282611,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad7765c9031868222986838578/snapshot/f0.100_1.jpg,体育视频 羽毛球,3162,0,0,1,1,1498193125,1498193125,118.122.120.171,2017澳洲公开赛,0,2736,0,1,,0,0,/uploads/new_upload/video/4788/f0_min.100_1_min.jpg,0
4787,c4fc4e82-57ce-11e7-9258-6c92bf115f2d,1586725,内维尔VS成池铉 2017澳洲公开赛 女单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad779d49031868222986838615/f0.f30.mp4?t=5ba0ce11&us=71009&sign=5f70892d7c70f81ffd646b5236342770,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad779d49031868222986838615/snapshot/f0.100_1.jpg,体育视频 羽毛球,910,0,0,1,1,1498193123,1498193123,118.122.120.171,2017澳洲公开赛,0,2491,0,1,,0,0,/uploads/new_upload/video/4787/f0_min.100_1_min.jpg,0
4786,c1babf7f-57c3-11e7-9258-6c92bf115f2d,1586725,陈晓欣VS鲁斯维卡 2017澳洲公开赛 女单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad76d339031868222986838326/f0.f30.mp4?t=5ba0ce11&us=45592&sign=fd87b49c61b2eb1e657f460d787136b3,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad76d339031868222986838326/snapshot/f0.100_1.jpg,体育视频 羽毛球,864,0,0,1,1,1498188393,1498188393,118.122.120.171,2017澳洲公开赛,0,3431,0,1,,0,0,/uploads/new_upload/video/4786/f0_min.100_1_min.jpg,0
4785,c0ee8358-57c3-11e7-9258-6c92bf115f2d,1586725,李炫一VS安东森 2017澳洲公开赛 男单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad7652f9031868222986838160/f0.f30.mp4?t=5ba0ce11&us=90522&sign=efd5f3ade32e31b4d4d97468ff5b3983,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad7652f9031868222986838160/snapshot/f0.100_1.jpg,体育视频 羽毛球,1053,0,0,1,1,1498188392,1498188392,118.122.120.171,2017澳洲公开赛,0,3976,0,1,,0,0,/uploads/new_upload/video/4785/f0_min.100_1_min.jpg,0
4784,e6e8d292-57c2-11e7-9258-6c92bf115f2d,1586725,戴资颖VS吉尔莫 2017澳洲公开赛 女单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad769119031868222986838234/f0.f30.mp4?t=5ba0ce11&us=77882&sign=e5ed7d5fb7b89bec9ea96f3c9c287d4c,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2ad769119031868222986838234/snapshot/f0.100_1.jpg,体育视频 羽毛球,1977,2,0,1,1,1498188026,1498188026,118.122.120.171,2017澳洲公开赛,0,2165,0,1,,0,0,/uploads/new_upload/video/4784/f0_min.100_1_min.jpg,0
4774,f524094c-574b-11e7-9258-6c92bf115f2d,1586725,孙瑜VS李蔷美 2017澳洲公开赛 女单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1f08592f9031868222986316394/f0.f30.mp4?t=5ba0ce11&us=22220&sign=8903ccf7c25b7afef8eb6572312f81cf,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1f08592f9031868222986316394/snapshot/f0.100_1.jpg,体育视频 羽毛球,1601,0,0,1,1,1498136940,1498136940,47.88.54.126,2017澳大利亚公开赛,0,3075,0,1,,0,0,/uploads/new_upload/video/4774/f0_min.100_1_min.jpg,0
4772,58398196-574b-11e7-9258-6c92bf115f2d,1586725,卢敬尧/杨博涵VS李俊慧/刘雨辰 2017澳洲公开赛 男双1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1cb2a3869031868222986215342/f0.f30.mp4?t=5ba0ce11&us=22230&sign=61b9873e391af002d38387105e98716d,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1cb2a3869031868222986215342/snapshot/f0.100_1.jpg,体育视频 羽毛球,5292,2,0,1,1,1498136677,1498136677,118.122.120.171,2017澳大利亚公开赛,0,2961,0,1,,0,0,/uploads/new_upload/video/4772/f0_min.100_1_min.jpg,0
4771,05ae1cd0-574a-11e7-9258-6c92bf115f2d,1586725,陈雨菲VS大堀彩 2017澳洲公开赛 女单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1f0850049031868222986316140/f0.f30.mp4?t=5ba0ce11&us=04400&sign=af4f8072ed10b3148c3480199ff45b88,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1f0850049031868222986316140/snapshot/f0.100_1.jpg,体育视频 羽毛球,5332,5,0,1,1,1498136109,1498136109,171.221.150.194,2017澳大利亚公开赛,0,2602,0,1,,0,0,/uploads/new_upload/video/4771/f0_min.100_1_min.jpg,0
4764,87e09e10-5742-11e7-9258-6c92bf115f2d,1586725,陈清晨/贾一凡VS塞莱斯特/克洛伊·李 2017澳洲公开赛 女双1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1ab6f60e9031868222986163933/f0.f30.mp4?t=5ba0ce11&us=33499&sign=677218a209677254a7d4db960d4080e2,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1ab6f60e9031868222986163933/snapshot/f0.100_1.jpg,体育视频 羽毛球,1757,0,0,1,1,1498132891,1498132891,118.122.120.171,2017澳大利亚公开赛,0,1342,0,1,,0,0,/uploads/new_upload/video/4764/f0_min.100_1_min.jpg,0
4757,f0194f33-573d-11e7-9258-6c92bf115f2d,1586725,林丹VS乔纳坦 2017澳洲公开赛 男单1/8决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/18063a279031868222986011934/f0.f30.mp4?t=5ba0ce11&us=88449&sign=c6163420f41703e3ad15e9ef49c28479,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/18063a279031868222986011934/snapshot/f0.100_1.jpg,体育视频 羽毛球,15435,9,0,1,1,1498130919,1498130919,118.122.120.171,2017澳大利亚公开赛,0,2698,0,1,,0,0,/uploads/new_upload/video/4757/f0_min.100_1_min.jpg,0
4670,33f82318-5659-11e7-9258-6c92bf115f2d,1586725,伍家朗VS贾亚拉姆 2017澳洲公开赛 男单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5bbf4d9031868222984656450/f0.f30.mp4?t=5ba0ce11&us=07777&sign=60881804da43b6d91b03e502ced954bd,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5bbf4d9031868222984656450/snapshot/f0.100_1.jpg,体育视频 羽毛球,1821,1,0,1,1,1498032678,1498032678,118.122.120.171,2017澳洲公开赛,0,2337,0,1,,0,0,/uploads/new_upload/video/4670/f0_min.100_1_min.jpg,0
4669,54eec87d-5657-11e7-9258-6c92bf115f2d,1586725,嘉村健士/园田启悟VS埃特里/雷迪 2017澳洲公开赛 男双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5b3f749031868222984655737/f0.f30.mp4?t=5ba0ce11&us=95330&sign=b7f5ab3fc4e8525c1ed53b401f20f9ce,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5b3f749031868222984655737/snapshot/f0.100_1.jpg,体育视频 羽毛球,3151,0,0,1,1,1498031874,1498031874,118.122.120.171,2017澳洲公开赛,0,2208,0,1,,0,0,/uploads/new_upload/video/4669/f0_min.100_1_min.jpg,0
4668,53b91373-5657-11e7-9258-6c92bf115f2d,1586725,王耀新/张御宇VS米切尔/梁永亨 2017澳洲公开赛 男双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5b36f19031868222984655536/f0.f30.mp4?t=5ba0ce11&us=11006&sign=0ad4d10f273fdb9e600ba78c9857555e,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5b36f19031868222984655536/snapshot/f0.100_1.jpg,体育视频 羽毛球,1211,0,0,1,1,1498031872,1498031872,118.122.120.171,2017澳洲公开赛,0,1592,0,1,,0,0,/uploads/new_upload/video/4668/f0_min.100_1_min.jpg,0
4664,b33dc430-5654-11e7-9258-6c92bf115f2d,1586725,催率圭/蔡侑玎VS李洋/许雅晴 2017澳洲公开赛 混双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5aa6d19031868222984654474/f0.f30.mp4?t=5ba0ce11&us=88113&sign=f841d3f6c7129257beb5da6c8c415e4a,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5aa6d19031868222984654474/snapshot/f0.100_1.jpg,体育视频 羽毛球,2720,0,0,1,1,1498030744,1498030744,118.122.120.171,2017澳洲公开赛,0,1888,0,1,,0,0,/uploads/new_upload/video/4664/f0_min.100_1_min.jpg,0
4662,1c80397a-5654-11e7-9258-6c92bf115f2d,1586725,井上拓斗/金子祐树VS吴蔚昇/陈蔚强 2017澳洲公开赛 男双1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a9a0f9031868222984654175/f0.f30.mp4?t=5ba0ce11&us=17700&sign=1a681d5dcc102862bccd133c451e627a,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a9a0f9031868222984654175/snapshot/f0.100_1.jpg,体育视频 羽毛球,2472,1,0,1,1,1498030491,1498030491,118.122.120.171,2017澳洲公开赛,0,2900,0,1,,0,0,/uploads/new_upload/video/4662/f0_min.100_1_min.jpg,0
4661,19db3c28-5654-11e7-9258-6c92bf115f2d,1586725,黄宇翔VS周天成 2017澳洲公开赛 男单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a99869031868222984654130/f0.f30.mp4?t=5ba0ce11&us=77666&sign=7f738356294467db022072a7698c1e8a,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a99869031868222984654130/snapshot/f0.100_1.jpg,体育视频 羽毛球,3448,1,0,1,1,1498030486,1498030486,118.122.120.171,2017澳洲公开赛,0,4365,0,1,,0,0,/uploads/new_upload/video/4661/f0_min.100_1_min.jpg,0
4660,ec5a18ef-5653-11e7-9258-6c92bf115f2d,1586725,孙完虎VS卡什亚普 2017澳洲公开赛 男单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a94e69031868222984654004/f0.f30.mp4?t=5ba0ce11&us=58552&sign=e5786941ee11009a6b92507c60dc003d,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a94e69031868222984654004/snapshot/f0.100_1.jpg,体育视频 羽毛球,1578,0,0,1,1,1498030410,1498030410,118.122.120.171,2017澳洲公开赛,0,4060,0,1,,0,0,/uploads/new_upload/video/4660/f0_min.100_1_min.jpg,0
4655,c6bb0df6-5651-11e7-9258-6c92bf115f2d,1586725,谌龙VS伍家朗 2017澳洲公开赛 男单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a266d9031868222984653714/f0.f30.mp4?t=5ba0ce11&us=29960&sign=2a784ba7f9a98b4341b8a532735c1f9e,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a266d9031868222984653714/snapshot/f0.100_1.jpg,体育视频 羽毛球,4811,3,0,1,1,1498029488,1498029488,118.122.120.171,2017澳洲公开赛,0,2077,0,1,,0,0,/uploads/new_upload/video/4655/f0_min.100_1_min.jpg,0
4654,841c3d02-5651-11e7-9258-6c92bf115f2d,1586725,林丹VS李东根 2017澳洲公开赛 男单1/16决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a22cf9031868222984653662/f0.f30.mp4?t=5ba0ce11&us=55922&sign=d6c79e111309936b58abfab702afbc48,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/8c5a22cf9031868222984653662/snapshot/f0.100_1.jpg,体育视频 羽毛球,18143,14,0,1,1,1498029376,1498029376,118.122.120.171,2017澳洲公开赛,0,2561,0,1,,0,0,/uploads/new_upload/video/4654/f0_min.100_1_min.jpg,0
4588,089b4e64-543a-11e7-9258-6c92bf115f2d,1586725,艾哈迈德/纳西尔VS郑思维/陈清晨 2017印尼公开赛 混双决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a57be8309031868222981660848/f0.f30.mp4?t=5ba0ce11&us=77663&sign=be09b18371e3d2cb71799cf4644a40cb,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a57be8309031868222981660848/snapshot/f0.100_1.jpg,体育视频 羽毛球,18617,6,1,1,1,1497799388,1497799388,218.88.125.209,2017印尼公开赛,0,3763,0,1,,0,0,/uploads/new_upload/video/4588/f0_min.100_1_min.jpg,0
4587,e5c60a14-5438-11e7-9258-6c92bf115f2d,1586725,李俊慧/刘雨辰VS鲍伊/摩根森 2017印尼公开赛 男双决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a319810c9031868222981559333/f0.f30.mp4?t=5ba0ce11&us=84413&sign=201b9d5decf24d20a10935b2c7283b0e,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a319810c9031868222981559333/snapshot/f0.100_1.jpg,体育视频 羽毛球,34032,27,1,1,1,1497798900,1497798900,47.90.14.153,2017印尼公开赛,0,5250,0,1,,0,0,/uploads/new_upload/video/4587/f0_min.100_1_min.jpg,0
4585,c37e4a23-542c-11e7-9258-6c92bf115f2d,1586725,佐藤冴香VS成池铉 2017印尼公开赛 女单决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a06739ad9031868222981404948/f0.f30.mp4?t=5ba0ce12&us=17703&sign=bd0a016411739f139262c7ac445c9cdd,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/a06739ad9031868222981404948/snapshot/f0.100_1.jpg,体育视频 羽毛球,8936,3,0,1,1,1497793689,1497793689,47.90.14.153,2017印尼公开赛,0,5301,0,1,,0,0,/uploads/new_upload/video/4585/f0_min.100_1_min.jpg,0
4584,2b7d165e-541b-11e7-9258-6c92bf115f2d,1586725,斯里坎特VS坂井一将 2017印尼公开赛 男单决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/9bba9d609031868222981200347/f0.f30.mp4?t=5ba0ce12&us=56333&sign=fe55f3969297b5b0607bd0a104734304,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/9bba9d609031868222981200347/snapshot/f0.100_1.jpg,体育视频 羽毛球,13418,6,0,1,1,1497786132,1497786132,118.122.120.171,2017印尼公开赛,0,3252,0,1,,0,0,/uploads/new_upload/video/4584/f0_min.100_1_min.jpg,0
4583,edf67264-5416-11e7-9258-6c92bf115f2d,1586725,陈清晨/贾一凡VS张艺娜/李绍希 2017印尼公开赛 女双决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/99b22d449031868222981148061/f0.f30.mp4?t=5ba0ce12&us=15667&sign=4ca1594d80de682d040cf9fb9eb484e4,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/99b22d449031868222981148061/snapshot/f0.100_1.jpg,体育视频 羽毛球,19555,15,0,1,1,1497784311,1497784311,218.88.125.209,2017印尼公开赛,0,5308,0,1,,0,0,/uploads/new_upload/video/4583/f0_min.100_1_min.jpg,0
4561,8caa2f45-5384-11e7-9258-6c92bf115f2d,1586725,李俊慧/刘雨辰VS刘成/张楠 2017印尼公开赛 男双半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/562f2b6f9031868222980565349/f0.f30.mp4?t=5ba0ce12&us=07733&sign=53bb1c6a96de66e1a0e1fd33880dd863,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/562f2b6f9031868222980565349/snapshot/f0.100_1.jpg,体育视频 羽毛球,12269,9,0,1,1,1497721441,1497721441,118.122.120.171,,0,4303,0,1,,0,0,/uploads/new_upload/video/4561/f0_min.100_1_min.jpg,0
4559,fb30bc60-5379-11e7-9258-6c92bf115f2d,1586725,贾一凡/陈清晨VS阿凡达/玛哈黛维 2017印尼公开赛 女双半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/562e236e9031868222980563728/f0.f30.mp4?t=5ba0ce12&us=33033&sign=0562a1a7af473dadb679b4283a5fa3ad,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/562e236e9031868222980563728/snapshot/f0.100_1.jpg,体育视频 羽毛球,4598,1,0,1,1,1497716902,1497716902,118.122.120.171,,0,2694,0,1,,0,0,/uploads/new_upload/video/4559/f0_min.100_1_min.jpg,0
4558,111f9cc2-5375-11e7-9258-6c92bf115f2d,1586725,艾哈迈德/纳西尔VS陈炳顺/白燕薇 2017印尼公开赛 混双半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/562d86019031868222980562320/f0.f30.mp4?t=5ba0ce12&us=22990&sign=51b6254e78d97d8381598b3b9793ab5b,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/562d86019031868222980562320/snapshot/f0.100_1.jpg,体育视频 羽毛球,2269,0,0,1,1,1497714792,1497714792,118.122.120.171,,0,2869,0,1,,0,0,/uploads/new_upload/video/4558/f0_min.100_1_min.jpg,0
4555,7a39166a-536a-11e7-9258-6c92bf115f2d,1586725,成池铉VS张蓓雯 2017印尼公开赛 女单半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/511a8a0d9031868222980309774/f0.f30.mp4?t=5ba0ce12&us=28866&sign=41634d9c205fb0d939f5d81006d32cd7,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/511a8a0d9031868222980309774/snapshot/f0.100_1.jpg,体育视频 羽毛球,3544,0,0,1,1,1497710244,1497710244,118.122.120.171,,0,2861,0,1,,0,0,/uploads/new_upload/video/4555/f0_min.100_1_min.jpg,0
4554,42afa7b1-5364-11e7-9258-6c92bf115f2d,1586725,鲍伊/摩根森VS法加尔/阿德里安托 2017印尼公开赛 男单半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4f1eba259031868222980257530/f0.f30.mp4?t=5ba0ce12&us=78855&sign=1add3a36b8e72f27b532c8f754bb84ab,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4f1eba259031868222980257530/snapshot/f0.100_1.jpg,体育视频 羽毛球,3421,4,0,1,1,1497707573,1497707573,118.122.120.171,,0,4258,0,1,,0,0,/uploads/new_upload/video/4554/f0_min.100_1_min.jpg,0
4553,ef04d981-535c-11e7-9258-6c92bf115f2d,1586725,张艺娜/李绍希VS田中志穗/米元小春 2017印尼公开赛 女双半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4f1c00e49031868222980252660/f0.f30.mp4?t=5ba0ce12&us=00221&sign=9f1cf4c12e213aa12cc88939680bb276,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4f1c00e49031868222980252660/snapshot/f0.100_1.jpg,体育视频 羽毛球,3357,0,0,1,1,1497704427,1497704427,118.122.120.171,,0,4154,0,1,,0,0,/uploads/new_upload/video/4553/f0_min.100_1_min.jpg,0
4549,66751a82-5352-11e7-9258-6c92bf115f2d,1586725,斯里坎特VS孙完虎 2017印尼公开赛 男单半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4abde3cd9031868222980099543/f0.f30.mp4?t=5ba0ce12&us=64469&sign=b014c0935928611db9e6023b08545a5d,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/4abde3cd9031868222980099543/snapshot/f0.100_1.jpg,体育视频 羽毛球,16335,8,1,1,1,1497699902,1497699902,118.122.120.171,,0,4590,0,1,,0,0,/uploads/new_upload/video/4549/f0_min.100_1_min.jpg,0
4544,eb02e0a2-5346-11e7-9258-6c92bf115f2d,1586725,藤冴香VS金达汶 2017印尼公开赛 女单半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2843cbad9031868222979994000/f0.f30.mp4?t=5ba0ce12&us=42255&sign=9568ed0f450353e3d4290d4d47da4aaf,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/2843cbad9031868222979994000/snapshot/f0.100_1.jpg,体育视频 羽毛球,3633,1,0,1,1,1497694971,1497694971,118.122.120.171,,0,4999,0,1,,0,0,/uploads/new_upload/video/4544/f0_min.100_1_min.jpg,0
4541,1eb5c3ff-5337-11e7-9258-6c92bf115f2d,1586725,坂井一将VS普拉诺 2017印尼公开赛 男单半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/232f33579031868222979738671/f0.f30.mp4?t=5ba0ce12&us=33773&sign=ad19623e3f7fe29e8e92ecebcbf76ea2,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/232f33579031868222979738671/snapshot/f0.100_1.jpg,体育视频 羽毛球,3003,0,0,1,1,1497688186,1497688186,118.122.120.171,,0,4954,0,1,,0,0,/uploads/new_upload/video/4541/f0_min.100_1_min.jpg,0
4538,a529280c-532f-11e7-9258-6c92bf115f2d,1586725,郑思维/陈清晨VS刘雨辰/汤金华 2017印尼公开赛 混双半决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1edb79159031868222979581367/f0.f30.mp4?t=5ba0ce12&us=53883&sign=d3487ca05026e4419058ae6fc26e9215,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/1edb79159031868222979581367/snapshot/f0.100_1.jpg,体育视频 羽毛球,9111,6,0,1,1,1497684975,1497684975,118.122.120.171,,0,3264,0,1,,0,0,/uploads/new_upload/video/4538/f0_min.100_1_min.jpg,0
4528,ca2fc4df-531d-11e7-9258-6c92bf115f2d,1586725,阿凡达/伊斯塔尼VS普缇塔/沙西丽 2017印尼公开赛 女双1/4决赛视频,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/17b8e70d9031868222979263371/f0.f30.mp4?t=5ba0ce12&us=19911&sign=334ac89eadf0d99b5769b203ff8a6e5d,http://1252040487.vod2.myqcloud.com/8bdce988vodtransgzp1252040487/17b8e70d9031868222979263371/snapshot/f0.100_1.jpg,体育视频 羽毛球,526,0,0,1,1,1497677306,1497677306,118.122.120.171,2017印尼公开赛,0,4720,0,1,,0,0,/uploads/new_upload/video/4528/f0_min.100_1_min.jpg,0
